자치구_코드_명,서비스_업종_코드_명,점포_수,폐업_률,폐업_점포_수,프랜차이즈_점포_수,년,분기,년_분기
동작구,양식음식점,135,3.9,6,17,2021,2,2021-02
동작구,일식음식점,185,2.9,6,24,2021,2,2021-02
동작구,중식음식점,150,4.3,7,12,2021,2,2021-02
동작구,한식음식점,1701,3.9,73,190,2021,2,2021-02
영등포구,전자상거래업,2328,0.8,19,8,2021,2,2021-02
영등포구,화장품,861,3.2,29,53,2021,2,2021-02
영등포구,문구,204,2.2,5,19,2021,2,2021-02
영등포구,의약품,494,0.6,3,28,2021,2,2021-02
영등포구,편의점,50,2.9,17,533,2021,2,2021-02
영등포구,슈퍼마켓,648,4.1,27,14,2021,2,2021-02
영등포구,여관,220,4.1,9,0,2021,2,2021-02
영등포구,커피-음료,705,3.4,36,354,2021,2,2021-02
영등포구,치킨전문점,117,7.9,22,163,2021,2,2021-02
영등포구,패스트푸드점,126,2.4,6,123,2021,2,2021-02
영등포구,양식음식점,291,4.3,14,31,2021,2,2021-02
영등포구,일식음식점,295,3.2,11,44,2021,2,2021-02
영등포구,중식음식점,573,4.4,26,21,2021,2,2021-02
영등포구,한식음식점,3015,3.2,108,332,2021,2,2021-02
금천구,전자상거래업,2168,0.9,20,6,2021,2,2021-02
금천구,화장품,631,3.6,24,34,2021,2,2021-02
금천구,문구,152,1.2,2,14,2021,2,2021-02
금천구,의약품,241,0.8,2,8,2021,2,2021-02
금천구,편의점,15,4.7,15,307,2021,2,2021-02
금천구,슈퍼마켓,366,4.3,16,10,2021,2,2021-02
금천구,여관,73,9.5,7,1,2021,2,2021-02
금천구,커피-음료,281,5.8,27,183,2021,2,2021-02
금천구,치킨전문점,71,6.3,11,105,2021,2,2021-02
금천구,패스트푸드점,66,3.9,5,62,2021,2,2021-02
금천구,양식음식점,81,4.1,4,16,2021,2,2021-02
금천구,일식음식점,81,1.9,2,26,2021,2,2021-02
금천구,중식음식점,173,7.0,13,12,2021,2,2021-02
금천구,한식음식점,1566,3.8,67,210,2021,2,2021-02
구로구,전자상거래업,2189,0.6,13,7,2021,2,2021-02
구로구,화장품,661,3.0,21,37,2021,2,2021-02
구로구,문구,147,2.4,4,18,2021,2,2021-02
구로구,의약품,300,0.3,1,19,2021,2,2021-02
구로구,편의점,25,2.5,10,376,2021,2,2021-02
구로구,슈퍼마켓,535,2.6,14,14,2021,2,2021-02
구로구,여관,111,2.7,3,0,2021,2,2021-02
구로구,커피-음료,330,4.5,24,198,2021,2,2021-02
구로구,치킨전문점,101,6.0,16,164,2021,2,2021-02
구로구,패스트푸드점,89,2.2,4,97,2021,2,2021-02
구로구,양식음식점,108,5.3,7,23,2021,2,2021-02
구로구,일식음식점,142,3.6,6,23,2021,2,2021-02
구로구,중식음식점,332,4.6,16,17,2021,2,2021-02
구로구,한식음식점,2009,3.6,81,267,2021,2,2021-02
강서구,전자상거래업,3243,0.8,27,2,2021,2,2021-02
강서구,화장품,852,3.9,35,53,2021,2,2021-02
강서구,문구,208,0.4,1,20,2021,2,2021-02
강서구,의약품,408,1.8,8,26,2021,2,2021-02
강서구,편의점,48,3.8,24,580,2021,2,2021-02
강서구,슈퍼마켓,583,2.0,12,27,2021,2,2021-02
강서구,여관,145,2.8,4,0,2021,2,2021-02
강서구,커피-음료,637,4.0,37,293,2021,2,2021-02
강서구,치킨전문점,137,7.5,26,211,2021,2,2021-02
강서구,패스트푸드점,137,2.8,8,150,2021,2,2021-02
강서구,양식음식점,209,4.8,12,40,2021,2,2021-02
강서구,일식음식점,301,2.6,9,42,2021,2,2021-02
강서구,중식음식점,218,4.6,11,19,2021,2,2021-02
강서구,한식음식점,2739,4.1,128,352,2021,2,2021-02
양천구,전자상거래업,1799,0.5,9,3,2021,2,2021-02
양천구,화장품,464,3.0,15,32,2021,2,2021-02
양천구,문구,124,1.5,2,11,2021,2,2021-02
양천구,의약품,239,2.3,6,20,2021,2,2021-02
양천구,편의점,33,2.8,10,324,2021,2,2021-02
양천구,슈퍼마켓,436,2.4,11,14,2021,2,2021-02
양천구,여관,24,4.2,1,0,2021,2,2021-02
양천구,커피-음료,334,5.5,27,153,2021,2,2021-02
양천구,치킨전문점,86,8.6,20,147,2021,2,2021-02
양천구,패스트푸드점,94,5.1,10,101,2021,2,2021-02
양천구,양식음식점,127,3.9,6,27,2021,2,2021-02
양천구,일식음식점,144,3.8,6,13,2021,2,2021-02
양천구,중식음식점,114,1.6,2,11,2021,2,2021-02
양천구,한식음식점,1583,3.5,62,176,2021,2,2021-02
마포구,전자상거래업,2942,0.8,25,12,2021,2,2021-02
마포구,화장품,846,2.3,21,80,2021,2,2021-02
마포구,문구,222,2.0,5,25,2021,2,2021-02
마포구,의약품,325,1.2,4,20,2021,2,2021-02
마포구,편의점,37,3.1,18,543,2021,2,2021-02
마포구,슈퍼마켓,510,2.9,15,15,2021,2,2021-02
마포구,여관,89,6.7,6,1,2021,2,2021-02
마포구,커피-음료,1384,4.4,75,309,2021,2,2021-02
마포구,치킨전문점,97,6.2,16,161,2021,2,2021-02
마포구,패스트푸드점,254,4.0,15,118,2021,2,2021-02
마포구,양식음식점,814,3.7,32,54,2021,2,2021-02
마포구,일식음식점,545,3.8,23,57,2021,2,2021-02
마포구,중식음식점,288,5.1,16,25,2021,2,2021-02
마포구,한식음식점,3158,3.4,119,316,2021,2,2021-02
서대문구,전자상거래업,1645,1.3,21,4,2021,2,2021-02
서대문구,화장품,334,3.2,12,45,2021,2,2021-02
서대문구,문구,96,0.9,1,13,2021,2,2021-02
서대문구,의약품,210,0.5,1,11,2021,2,2021-02
서대문구,편의점,27,3.3,12,334,2021,2,2021-02
서대문구,슈퍼마켓,357,2.7,10,13,2021,2,2021-02
서대문구,여관,99,1.0,1,1,2021,2,2021-02
서대문구,커피-음료,401,3.6,21,184,2021,2,2021-02
서대문구,치킨전문점,75,7.0,14,124,2021,2,2021-02
서대문구,패스트푸드점,114,4.7,11,119,2021,2,2021-02
서대문구,양식음식점,221,5.4,13,21,2021,2,2021-02
서대문구,일식음식점,170,3.7,7,20,2021,2,2021-02
서대문구,중식음식점,166,3.4,6,9,2021,2,2021-02
서대문구,한식음식점,1673,3.4,62,173,2021,2,2021-02
은평구,전자상거래업,2170,0.6,13,5,2021,2,2021-02
은평구,화장품,490,3.2,17,45,2021,2,2021-02
은평구,문구,102,0.9,1,11,2021,2,2021-02
은평구,의약품,273,2.3,7,25,2021,2,2021-02
은평구,편의점,29,2.5,10,373,2021,2,2021-02
은평구,슈퍼마켓,427,3.7,16,11,2021,2,2021-02
은평구,여관,80,4.9,4,1,2021,2,2021-02
은평구,커피-음료,435,4.9,29,152,2021,2,2021-02
은평구,치킨전문점,112,8.2,23,168,2021,2,2021-02
은평구,패스트푸드점,113,2.4,5,93,2021,2,2021-02
은평구,양식음식점,143,3.2,5,11,2021,2,2021-02
은평구,일식음식점,152,4.7,8,18,2021,2,2021-02
은평구,중식음식점,151,8.1,13,9,2021,2,2021-02
은평구,한식음식점,1965,3.9,83,183,2021,2,2021-02
노원구,전자상거래업,2190,0.3,6,3,2021,2,2021-02
노원구,화장품,519,3.5,20,58,2021,2,2021-02
노원구,문구,113,0.0,0,13,2021,2,2021-02
노원구,의약품,300,1.3,4,15,2021,2,2021-02
노원구,편의점,24,2.9,11,351,2021,2,2021-02
노원구,슈퍼마켓,432,2.2,10,18,2021,2,2021-02
노원구,여관,32,12.5,4,0,2021,2,2021-02
노원구,커피-음료,406,5.1,30,183,2021,2,2021-02
노원구,치킨전문점,117,7.0,21,182,2021,2,2021-02
노원구,패스트푸드점,117,2.2,5,112,2021,2,2021-02
노원구,양식음식점,148,2.3,4,29,2021,2,2021-02
노원구,일식음식점,154,3.4,6,20,2021,2,2021-02
노원구,중식음식점,141,5.8,9,13,2021,2,2021-02
노원구,한식음식점,1841,4.2,87,230,2021,2,2021-02
도봉구,전자상거래업,1357,0.9,12,2,2021,2,2021-02
도봉구,화장품,274,3.1,9,18,2021,2,2021-02
도봉구,문구,77,1.1,1,11,2021,2,2021-02
도봉구,의약품,158,0.6,1,15,2021,2,2021-02
도봉구,편의점,23,1.9,5,237,2021,2,2021-02
도봉구,슈퍼마켓,297,2.9,9,10,2021,2,2021-02
도봉구,여관,30,0.0,0,0,2021,2,2021-02
도봉구,커피-음료,248,6.3,21,88,2021,2,2021-02
도봉구,치킨전문점,100,6.5,14,114,2021,2,2021-02
도봉구,패스트푸드점,68,4.2,5,51,2021,2,2021-02
도봉구,양식음식점,94,3.0,3,7,2021,2,2021-02
도봉구,일식음식점,95,2.0,2,7,2021,2,2021-02
도봉구,중식음식점,90,3.3,3,2,2021,2,2021-02
도봉구,한식음식점,1393,3.4,51,103,2021,2,2021-02
강북구,전자상거래업,1572,0.8,12,2,2021,2,2021-02
강북구,화장품,303,2.8,9,14,2021,2,2021-02
강북구,문구,73,1.3,1,4,2021,2,2021-02
강북구,의약품,207,1.4,3,14,2021,2,2021-02
강북구,편의점,26,2.4,7,271,2021,2,2021-02
강북구,슈퍼마켓,383,2.3,9,3,2021,2,2021-02
강북구,여관,169,8.8,15,2,2021,2,2021-02
강북구,커피-음료,317,4.6,19,94,2021,2,2021-02
강북구,치킨전문점,108,8.6,19,113,2021,2,2021-02
강북구,패스트푸드점,79,2.1,3,63,2021,2,2021-02
강북구,양식음식점,93,4.1,4,5,2021,2,2021-02
강북구,일식음식점,116,8.7,11,11,2021,2,2021-02
강북구,중식음식점,113,6.8,8,4,2021,2,2021-02
강북구,한식음식점,1858,4.1,83,153,2021,2,2021-02
성북구,전자상거래업,2171,0.7,15,2,2021,2,2021-02
성북구,화장품,412,4.8,22,46,2021,2,2021-02
성북구,문구,127,0.0,0,11,2021,2,2021-02
성북구,의약품,272,1.4,4,23,2021,2,2021-02
성북구,편의점,26,3.1,12,357,2021,2,2021-02
성북구,슈퍼마켓,448,2.8,13,11,2021,2,2021-02
성북구,여관,73,5.3,4,3,2021,2,2021-02
성북구,커피-음료,451,2.9,18,168,2021,2,2021-02
성북구,치킨전문점,91,9.1,22,152,2021,2,2021-02
성북구,패스트푸드점,137,2.9,7,102,2021,2,2021-02
성북구,양식음식점,219,3.3,8,22,2021,2,2021-02
성북구,일식음식점,155,4.7,8,14,2021,2,2021-02
성북구,중식음식점,156,2.9,5,14,2021,2,2021-02
성북구,한식음식점,1871,2.9,60,173,2021,2,2021-02
중랑구,전자상거래업,1907,0.4,8,2,2021,2,2021-02
중랑구,화장품,377,5.0,21,40,2021,2,2021-02
중랑구,문구,113,1.7,2,6,2021,2,2021-02
중랑구,의약품,255,2.3,6,11,2021,2,2021-02
중랑구,편의점,23,2.4,8,317,2021,2,2021-02
중랑구,슈퍼마켓,413,2.6,11,8,2021,2,2021-02
중랑구,여관,107,2.8,3,0,2021,2,2021-02
중랑구,커피-음료,322,4.6,20,115,2021,2,2021-02
중랑구,치킨전문점,96,8.0,19,142,2021,2,2021-02
중랑구,패스트푸드점,79,7.2,11,73,2021,2,2021-02
중랑구,양식음식점,105,1.7,2,12,2021,2,2021-02
중랑구,일식음식점,114,4.0,5,11,2021,2,2021-02
중랑구,중식음식점,92,6.1,6,7,2021,2,2021-02
중랑구,한식음식점,2060,3.7,83,156,2021,2,2021-02
동대문구,전자상거래업,2325,0.7,17,4,2021,2,2021-02
동대문구,화장품,376,5.9,24,32,2021,2,2021-02
동대문구,문구,111,0.8,1,8,2021,2,2021-02
동대문구,의약품,552,1.4,8,15,2021,2,2021-02
동대문구,편의점,23,2.2,9,390,2021,2,2021-02
동대문구,슈퍼마켓,504,3.3,17,13,2021,2,2021-02
동대문구,여관,131,6.1,8,0,2021,2,2021-02
동대문구,커피-음료,415,4.9,28,151,2021,2,2021-02
동대문구,치킨전문점,95,7.4,19,162,2021,2,2021-02
동대문구,패스트푸드점,102,2.0,4,100,2021,2,2021-02
동대문구,양식음식점,182,1.0,2,14,2021,2,2021-02
동대문구,일식음식점,154,6.0,10,12,2021,2,2021-02
동대문구,중식음식점,206,4.7,10,9,2021,2,2021-02
동대문구,한식음식점,2231,4.0,98,189,2021,2,2021-02
광진구,전자상거래업,1766,0.6,10,8,2021,2,2021-02
광진구,화장품,489,4.2,22,36,2021,2,2021-02
광진구,문구,105,0.9,1,12,2021,2,2021-02
광진구,의약품,254,2.5,7,23,2021,2,2021-02
광진구,편의점,29,4.4,18,383,2021,2,2021-02
광진구,슈퍼마켓,406,5.1,21,9,2021,2,2021-02
광진구,여관,84,11.9,10,0,2021,2,2021-02
광진구,커피-음료,555,4.3,31,171,2021,2,2021-02
광진구,치킨전문점,81,3.9,9,151,2021,2,2021-02
광진구,패스트푸드점,109,3.8,8,102,2021,2,2021-02
광진구,양식음식점,227,2.0,5,19,2021,2,2021-02
광진구,일식음식점,220,0.8,2,31,2021,2,2021-02
광진구,중식음식점,216,2.2,5,14,2021,2,2021-02
광진구,한식음식점,2017,4.0,89,216,2021,2,2021-02
성동구,전자상거래업,2213,0.9,20,5,2021,2,2021-02
성동구,화장품,471,2.4,12,28,2021,2,2021-02
성동구,문구,109,0.8,1,13,2021,2,2021-02
성동구,의약품,229,0.0,0,15,2021,2,2021-02
성동구,편의점,25,2.7,9,312,2021,2,2021-02
성동구,슈퍼마켓,363,4.2,16,16,2021,2,2021-02
성동구,여관,74,9.5,7,0,2021,2,2021-02
성동구,커피-음료,558,5.1,37,161,2021,2,2021-02
성동구,치킨전문점,66,4.1,8,128,2021,2,2021-02
성동구,패스트푸드점,110,5.9,11,77,2021,2,2021-02
성동구,양식음식점,284,1.9,6,24,2021,2,2021-02
성동구,일식음식점,158,2.3,4,17,2021,2,2021-02
성동구,중식음식점,135,4.7,7,13,2021,2,2021-02
성동구,한식음식점,1756,3.4,66,176,2021,2,2021-02
용산구,전자상거래업,1699,0.6,10,9,2021,2,2021-02
용산구,화장품,355,1.5,6,54,2021,2,2021-02
용산구,문구,134,0.7,1,9,2021,2,2021-02
용산구,의약품,165,2.3,4,12,2021,2,2021-02
용산구,편의점,43,3.4,11,285,2021,2,2021-02
용산구,슈퍼마켓,418,2.8,12,6,2021,2,2021-02
용산구,여관,88,3.4,3,0,2021,2,2021-02
용산구,커피-음료,615,3.8,29,152,2021,2,2021-02
용산구,치킨전문점,58,1.4,2,82,2021,2,2021-02
용산구,패스트푸드점,140,2.7,6,83,2021,2,2021-02
용산구,양식음식점,671,3.4,24,32,2021,2,2021-02
용산구,일식음식점,235,3.1,8,27,2021,2,2021-02
용산구,중식음식점,153,4.8,8,15,2021,2,2021-02
용산구,한식음식점,1692,3.0,54,114,2021,2,2021-02
중구,전자상거래업,1961,1.8,36,5,2021,2,2021-02
중구,화장품,749,3.1,27,121,2021,2,2021-02
중구,문구,325,0.3,1,11,2021,2,2021-02
중구,의약품,289,0.7,2,12,2021,2,2021-02
중구,편의점,36,3.9,18,430,2021,2,2021-02
중구,슈퍼마켓,855,2.7,23,12,2021,2,2021-02
중구,여관,216,4.5,10,5,2021,2,2021-02
중구,커피-음료,695,3.2,33,339,2021,2,2021-02
중구,치킨전문점,59,3.7,6,103,2021,2,2021-02
중구,패스트푸드점,118,2.3,5,102,2021,2,2021-02
중구,양식음식점,377,3.1,13,48,2021,2,2021-02
중구,일식음식점,246,2.8,8,39,2021,2,2021-02
중구,중식음식점,248,2.3,6,14,2021,2,2021-02
중구,한식음식점,2493,3.7,104,294,2021,2,2021-02
종로구,전자상거래업,1538,1.1,17,2,2021,2,2021-02
종로구,화장품,380,2.6,11,42,2021,2,2021-02
종로구,문구,278,1.3,4,24,2021,2,2021-02
종로구,의약품,274,2.1,6,15,2021,2,2021-02
종로구,편의점,29,3.1,12,364,2021,2,2021-02
종로구,슈퍼마켓,519,3.0,16,12,2021,2,2021-02
종로구,여관,222,4.9,11,1,2021,2,2021-02
종로구,커피-음료,856,3.1,35,289,2021,2,2021-02
종로구,치킨전문점,47,4.4,6,89,2021,2,2021-02
종로구,패스트푸드점,167,3.0,8,101,2021,2,2021-02
종로구,양식음식점,505,4.5,24,33,2021,2,2021-02
종로구,일식음식점,241,2.9,8,39,2021,2,2021-02
종로구,중식음식점,209,2.7,6,13,2021,2,2021-02
종로구,한식음식점,2687,2.8,81,229,2021,2,2021-02
강동구,전자상거래업,1767,1.0,17,2,2021,1,2021-01
강동구,화장품,558,3.0,18,42,2021,1,2021-01
강동구,문구,105,4.2,5,14,2021,1,2021-01
강동구,의약품,365,2.3,9,31,2021,1,2021-01
강동구,편의점,34,4.0,17,394,2021,1,2021-01
강동구,슈퍼마켓,452,2.4,11,11,2021,1,2021-01
강동구,여관,100,5.9,6,1,2021,1,2021-01
강동구,커피-음료,500,4.1,27,165,2021,1,2021-01
강동구,치킨전문점,141,4.1,13,175,2021,1,2021-01
강동구,패스트푸드점,114,2.2,5,116,2021,1,2021-01
강동구,양식음식점,172,1.6,3,21,2021,1,2021-01
강동구,일식음식점,203,2.2,5,21,2021,1,2021-01
강동구,중식음식점,152,4.2,7,16,2021,1,2021-01
강동구,한식음식점,2081,2.6,60,223,2021,1,2021-01
송파구,전자상거래업,3100,0.5,16,9,2021,1,2021-01
송파구,화장품,1042,2.7,30,73,2021,1,2021-01
송파구,문구,236,0.4,1,29,2021,1,2021-01
송파구,의약품,669,1.1,8,33,2021,1,2021-01
송파구,편의점,59,2.8,20,654,2021,1,2021-01
송파구,슈퍼마켓,673,1.8,13,30,2021,1,2021-01
송파구,여관,98,4.1,4,0,2021,1,2021-01
송파구,커피-음료,883,2.6,31,332,2021,1,2021-01
송파구,치킨전문점,141,3.5,14,257,2021,1,2021-01
송파구,패스트푸드점,201,2.0,8,195,2021,1,2021-01
송파구,양식음식점,418,2.2,10,47,2021,1,2021-01
송파구,일식음식점,432,1.9,9,54,2021,1,2021-01
송파구,중식음식점,225,3.1,8,36,2021,1,2021-01
송파구,한식음식점,3192,2.4,87,418,2021,1,2021-01
강남구,전자상거래업,3888,0.8,33,14,2021,1,2021-01
강남구,화장품,2833,1.4,41,97,2021,1,2021-01
강남구,문구,296,2.0,7,60,2021,1,2021-01
강남구,의약품,844,1.3,12,57,2021,1,2021-01
강남구,편의점,75,3.0,30,940,2021,1,2021-01
강남구,슈퍼마켓,854,2.3,21,52,2021,1,2021-01
강남구,여관,146,4.1,6,0,2021,1,2021-01
강남구,커피-음료,1542,3.1,69,683,2021,1,2021-01
강남구,치킨전문점,134,4.0,15,239,2021,1,2021-01
강남구,패스트푸드점,332,3.2,18,231,2021,1,2021-01
강남구,양식음식점,1242,2.0,27,107,2021,1,2021-01
강남구,일식음식점,781,2.5,22,97,2021,1,2021-01
강남구,중식음식점,416,2.9,13,29,2021,1,2021-01
강남구,한식음식점,4642,2.9,152,565,2021,1,2021-01
서초구,전자상거래업,2607,1.0,26,2,2021,1,2021-01
서초구,화장품,1161,2.0,25,61,2021,1,2021-01
서초구,문구,233,0.7,2,35,2021,1,2021-01
서초구,의약품,526,2.0,11,25,2021,1,2021-01
서초구,편의점,36,2.1,12,529,2021,1,2021-01
서초구,슈퍼마켓,485,3.3,17,27,2021,1,2021-01
서초구,여관,76,1.3,1,1,2021,1,2021-01
서초구,커피-음료,883,3.6,44,325,2021,1,2021-01
서초구,치킨전문점,85,2.0,5,159,2021,1,2021-01
서초구,패스트푸드점,156,1.1,3,129,2021,1,2021-01
서초구,양식음식점,468,3.7,19,52,2021,1,2021-01
서초구,일식음식점,337,2.6,10,43,2021,1,2021-01
서초구,중식음식점,233,6.4,16,16,2021,1,2021-01
서초구,한식음식점,2699,2.4,71,317,2021,1,2021-01
관악구,전자상거래업,1587,0.5,8,4,2021,1,2021-01
관악구,화장품,471,3.9,20,42,2021,1,2021-01
관악구,문구,99,0.0,0,10,2021,1,2021-01
관악구,의약품,286,1.6,5,21,2021,1,2021-01
관악구,편의점,28,2.2,11,468,2021,1,2021-01
관악구,슈퍼마켓,499,3.0,15,5,2021,1,2021-01
관악구,여관,150,2.0,3,0,2021,1,2021-01
관악구,커피-음료,503,4.0,27,168,2021,1,2021-01
관악구,치킨전문점,130,3.0,9,166,2021,1,2021-01
관악구,패스트푸드점,124,2.1,5,117,2021,1,2021-01
관악구,양식음식점,234,2.7,7,28,2021,1,2021-01
관악구,일식음식점,231,1.9,5,27,2021,1,2021-01
관악구,중식음식점,209,1.8,4,17,2021,1,2021-01
관악구,한식음식점,2387,3.0,79,248,2021,1,2021-01
동작구,전자상거래업,1330,0.5,6,2,2021,1,2021-01
동작구,화장품,367,4.2,17,35,2021,1,2021-01
동작구,문구,77,1.1,1,12,2021,1,2021-01
동작구,의약품,269,1.0,3,18,2021,1,2021-01
동작구,편의점,19,1.9,7,340,2021,1,2021-01
동작구,슈퍼마켓,330,3.5,12,13,2021,1,2021-01
동작구,여관,42,11.9,5,0,2021,1,2021-01
동작구,커피-음료,412,4.0,23,169,2021,1,2021-01
동작구,치킨전문점,98,3.6,9,152,2021,1,2021-01
동작구,패스트푸드점,97,1.9,4,110,2021,1,2021-01
동작구,양식음식점,128,4.1,6,17,2021,1,2021-01
동작구,일식음식점,176,1.0,2,24,2021,1,2021-01
동작구,중식음식점,150,1.8,3,13,2021,1,2021-01
동작구,한식음식점,1699,1.9,35,192,2021,1,2021-01
영등포구,전자상거래업,2108,0.9,20,8,2021,1,2021-01
영등포구,화장품,865,2.7,25,53,2021,1,2021-01
영등포구,문구,208,2.2,5,20,2021,1,2021-01
영등포구,의약품,484,1.6,8,28,2021,1,2021-01
영등포구,편의점,48,1.4,8,527,2021,1,2021-01
영등포구,슈퍼마켓,665,2.9,20,13,2021,1,2021-01
영등포구,여관,224,3.1,7,0,2021,1,2021-01
영등포구,커피-음료,696,4.2,44,345,2021,1,2021-01
영등포구,치킨전문점,112,2.5,7,168,2021,1,2021-01
영등포구,패스트푸드점,122,5.3,13,121,2021,1,2021-01
영등포구,양식음식점,282,4.1,13,34,2021,1,2021-01
영등포구,일식음식점,287,2.1,7,44,2021,1,2021-01
영등포구,중식음식점,569,3.9,23,21,2021,1,2021-01
영등포구,한식음식점,3001,2.4,81,337,2021,1,2021-01
금천구,전자상거래업,1994,0.7,15,7,2021,1,2021-01
금천구,화장품,634,2.2,15,33,2021,1,2021-01
금천구,문구,150,2.4,4,15,2021,1,2021-01
금천구,의약품,238,1.2,3,8,2021,1,2021-01
금천구,편의점,16,2.2,7,304,2021,1,2021-01
금천구,슈퍼마켓,369,2.4,9,9,2021,1,2021-01
금천구,여관,78,3.8,3,0,2021,1,2021-01
금천구,커피-음료,276,3.9,18,183,2021,1,2021-01
금천구,치킨전문점,69,2.8,5,109,2021,1,2021-01
금천구,패스트푸드점,64,1.6,2,62,2021,1,2021-01
금천구,양식음식점,80,2.1,2,15,2021,1,2021-01
금천구,일식음식점,77,5.0,5,23,2021,1,2021-01
금천구,중식음식점,167,3.9,7,11,2021,1,2021-01
금천구,한식음식점,1547,2.2,38,210,2021,1,2021-01
구로구,전자상거래업,1947,0.9,18,7,2021,1,2021-01
구로구,화장품,664,2.7,19,39,2021,1,2021-01
구로구,문구,148,0.6,1,18,2021,1,2021-01
구로구,의약품,299,1.9,6,20,2021,1,2021-01
구로구,편의점,24,2.3,9,366,2021,1,2021-01
구로구,슈퍼마켓,532,2.6,14,14,2021,1,2021-01
구로구,여관,112,4.5,5,0,2021,1,2021-01
구로구,커피-음료,320,1.8,9,192,2021,1,2021-01
구로구,치킨전문점,102,2.6,7,167,2021,1,2021-01
구로구,패스트푸드점,86,6.7,12,94,2021,1,2021-01
구로구,양식음식점,105,1.6,2,22,2021,1,2021-01
구로구,일식음식점,142,1.8,3,23,2021,1,2021-01
